ShowType	Name	Faction	Sex	ResId	IconId	BigIconId	Desc	Desc2
10004	驭神刀·香墨黑	16	2	10674	13094	13094		
10005	云毓刀·香墨黑	16	2	10675	13095	13095		
10006	啸神刀·浮影金	16	2	10676	13096	13096		
10007	如云刀·香墨黑	16	2	10677	13097	13097		
10008	雨岩刀·浮影金	16	2	10678	13098	13098		
10009	斟斗刀·香墨黑	16	2	10679	13099	13099		
10010	风骨刀·玉牙白	16	2	10680	13100	13100		
11100	斩马刀·香墨黑	16	2	117	14286	14286		
11101	斩马刀·琥珀铜	16	2	12501	14456	14456		
11102	斩马刀·夜墨蓝	16	2	12502	14457	14457		
11103	斩马刀·玄赤黑	16	2	12503	14458	14458		
11104	窃魂刀·幻金蓝	16	2	12504	14459	14459		
11105	窃魂刀·琥珀铜	16	2	12505	14460	14460		
11106	窃魂刀·幽邃黑	16	2	12506	14461	14461		
11107	静天刀·琥珀铜	16	2	12507	14462	14462		
11108	静天刀·橄榄绿	16	2	12508	14463	14463		
11109	静天刀·鬼魅红	16	2	12509	14464	14464		
11110	陇云刀·浮影金	16	2	12510	14465	14465		
11111	陇云刀·玄赤黑	16	2	12511	14466	14466		
11112	陇云刀·幽暗紫	16	2	12512	14467	14467		
11113	驭神刀·鬼魅红	16	2	12513	14468	14468		
11114	驭神刀·橄榄绿	16	2	12514	14469	14469		
11115	驭神刀·浮影金	16	2	12515	14470	14470		
11116	云毓刀·夜墨蓝	16	2	12516	14471	14471		
11117	云毓刀·鬼魅红	16	2	12517	14472	14472		
11118	云毓刀·浮影金	16	2	12518	14473	14473		
11119	啸神刀·罗兰紫	16	2	12519	14474	14474		
11120	啸神刀·幽暗绿	16	2	12520	14475	14475		
11121	啸神刀·玄赤黑	16	2	12521	14476	14476		
11122	如云刀·夜墨蓝	16	2	12522	14477	14477		
11123	如云刀·鬼魅红	16	2	12523	14478	14478		
11124	如云刀·浮影金	16	2	12524	14479	14479		
11125	雨岩刀·鬼魅红	16	2	12525	14480	14480		
11126	雨岩刀·妖姬蓝	16	2	12526	14481	14481		
11127	雨岩刀·水晶紫	16	2	12527	14482	14482		
11128	斟斗刀·琥珀铜	16	2	12528	14483	14483		
11129	斟斗刀·紫丹褐	16	2	12529	14484	14484		
11130	斟斗刀·妖姬蓝	16	2	12530	14485	14485		
11131	风骨刀·杏笺黄	16	2	12531	14486	14486		
11132	风骨刀·鬼魅红	16	2	12532	14487	14487		
11133	风骨刀·橄榄绿	16	2	12533	14488	14488		
12101	流星水果锤·春红玉	16	2	3001	14661	14661		
12102	流星水果锤·黄小玉	16	2	3002	14662	14662		
12103	流星水果锤·奇异绿	16	2	3003	14663	14663		
12104	流星水果锤·秋意浓	16	2	3004	14664	14664		
12105	蔷薇风霜剑·忘忧黄	16	2	3101	14701	14701		
12106	蔷薇风霜剑·落雪白	16	2	3102	14702	14702		
12107	蔷薇风霜剑·玫瑰粉	16	2	3103	14703	14703		
12108	蔷薇风霜剑·妖姬蓝	16	2	3104	14704	14704		
12109	晴天落花弓·玫瑰粉	16	2	3201	14741	14741		
12110	晴天落花弓·幽雅紫	16	2	3202	14742	14742		
12111	晴天落花弓·蝴蝶蓝	16	2	3203	14743	14743		
12112	晴天落花弓·忘忧黄	16	2	3204	14744	14744		
12113	飞天流彗枪·落叶黄	16	2	3301	14781	14781		
12114	飞天流彗枪·蝴蝶蓝	16	2	3302	14782	14782		
12115	飞天流彗枪·玄铁灰	16	2	3303	14783	14783		
12116	飞天流彗枪·幽暗红	16	2	3304	14784	14784		
12117	太岳金桔剑·青翠绿	16	2	3401	14821	14821		
12118	太岳金桔剑·幽暗红	16	2	3402	14822	14822		
12119	太岳金桔剑·翡翠绿	16	2	3403	14823	14823		
12120	太岳金桔剑·秋意黄	16	2	3404	14824	14824		
12121	破月春花刺·百合粉	16	2	3501	14861	14861		
12122	破月春花刺·妖姬蓝	16	2	3502	14862	14862		
12123	破月春花刺·落叶黄	16	2	3503	14863	14863		
12124	破月春花刺·玉牙白	16	2	3504	14864	14864		
12125	扶风破梦杖·百合粉	16	2	3601	14901	14901		
12126	扶风破梦杖·杏笺黄	16	2	3602	14902	14902		
12127	扶风破梦杖·熏香紫	16	2	3603	14903	14903		
12128	扶风破梦杖·忘忧黄	16	2	3604	14904	14904		
12129	梦幻芙蕖枝·海洋蓝	16	2	3701	14941	14941		
12130	梦幻芙蕖枝·翡翠绿	16	2	3702	14942	14942		
12131	梦幻芙蕖枝·妖姬蓝	16	2	3703	14943	14943		
12132	梦幻芙蕖枝·春意绿	16	2	3704	14944	14944		
12133	神弩木生花·落叶褐	16	2	3801	14981	14981		
12134	神弩木生花·妖姬蓝	16	2	3802	14982	14982		
12135	神弩木生花·杏笺黄	16	2	3803	14983	14983		
12136	神弩木生花·橄榄绿	16	2	3804	14984	14984		
12137	桃花笑春风·百合粉	16	2	3901	15021	15021		
12138	桃花笑春风·妖姬蓝	16	2	3902	15022	15022		
12139	桃花笑春风·鬼魅红	16	2	3903	15023	15023		
12140	桃花笑春风·忘忧黄	16	2	3904	15024	15024		
12141	翠玉青竹杖·春意绿	16	2	4001	15061	15061		
12142	翠玉青竹杖·妖姬蓝	16	2	4002	15062	15062		
12143	翠玉青竹杖·百合粉	16	2	4003	15063	15063		
12144	翠玉青竹杖·秋意黄	16	2	4004	15064	15064		
12145	苗疆朝颜笛·玫瑰粉	16	2	4101	15101	15101		
12146	苗疆朝颜笛·妖姬蓝	16	2	4102	15102	15102		
12147	苗疆朝颜笛·春意绿	16	2	4103	15103	15103		
12148	苗疆朝颜笛·忘忧黄	16	2	4104	15104	15104		
12149	冷杉翠芽枝·春意绿	16	2	4201	15141	15141		
12150	冷杉翠芽枝·妖姬蓝	16	2	4202	15142	15142		
12151	冷杉翠芽枝·橄榄绿	16	2	4203	15143	15143		
12152	冷杉翠芽枝·秋意黄	16	2	4204	15144	15144		
12153	摇曳百合束·珊瑚红	16	2	4301	15181	15181		
12154	摇曳百合束·罗兰紫	16	2	4302	15182	15182		
12155	摇曳百合束·妖姬蓝	16	2	4303	15183	15183		
12156	摇曳百合束·茉莉白	16	2	4304	15184	15184		
12157	流星水果锤·相思红	16	2	3005	18781	18781		
12158	蔷薇风霜剑·相思红	16	2	3105	18782	18782		
12159	晴天落花弓·相思红	16	2	3205	18783	18783		
12160	飞天流彗枪·相思红	16	2	3305	18784	18784		
12161	太岳金桔剑·相思红	16	2	3405	18785	18785		
12162	破月春花刺·相思红	16	2	3505	18786	18786		
12163	扶风破梦杖·相思红	16	2	3605	18787	18787		
12164	梦幻芙蕖枝·相思红	16	2	3705	18788	18788		
12165	神弩木生花·相思红	16	2	3805	18789	18789		
12166	桃花笑春风·相思红	16	2	3905	18790	18790		
12167	翠玉青竹杖·相思红	16	2	4005	18791	18791		
12168	苗疆朝颜笛·相思红	16	2	4105	18792	18792		
12169	冷杉翠芽枝·相思红	16	2	4205	18793	18793		
12170	摇曳百合束·相思红	16	2	4305	18794	18794		
11134	润德刀·香墨黑	16	2	10681	16501	16501		
11135	润德刀·夜墨蓝	16	2	12534	17251	17251		
11136	润德刀·幽邃黑	16	2	12535	17252	17252		
11137	润德刀·浮影金	16	2	12536	17253	17253		
11138	怨月刀·鬼魅红	16	2	10682	16502	16502		
11139	怨月刀·浮影金	16	2	12537	17254	17254		
11140	怨月刀·香墨黑	16	2	12538	17255	17255		
11141	怨月刀·幽暗红	16	2	12539	17256	17256		
11142	浮龙刀·夜抹绿	16	2	10683	16503	16503	霸刀武器T13·颜色1	T13
11143	浮龙刀·浮影金	16	2	12540	17257	17257	霸刀武器T13·颜色2	T13
11144	浮龙刀·夜墨蓝	16	2	12541	17258	17258	霸刀武器T13·颜色3	T13
11145	浮龙刀·玄赤黑	16	2	12542	17259	17259	霸刀武器T13·颜色4	T13
11146	九骨刀·玄铁灰	16	2	10684	16504	16504		
11147	九骨刀·浮影金	16	2	12543	17260	17260		
11148	九骨刀·夜墨蓝	16	2	12544	17261	17261		
11149	九骨刀·玄赤黑	16	2	12545	17262	17262		
11150	皓峰刀·月光银	16	2	10685	16505	16505		
11151	皓峰刀·翡翠绿	16	2	12546	17263	17263		
11152	皓峰刀·浮影金	16	2	12547	17264	17264		
11153	皓峰刀·香墨黑	16	2	12548	17265	17265		
11154	霸刀女武器T16·月光银	16	2	10686	16506	16506		
11155	霸刀女武器T16·薄荷绿	16	2	2449	17266	17266		
11156	霸刀女武器T16·香墨黑	16	2	2450	17267	17267		
11157	霸刀女武器T16·赤阳红	16	2	2451	17268	17268		
11158	霸刀女武器T17·辉煌金	16	2	10687	16507	16507		
11159	霸刀女武器T17·玫瑰粉	16	2	2452	17269	17269		
11160	霸刀女武器T17·月光银	16	2	2453	17270	17270		
11161	霸刀女武器T17·香墨黑	16	2	2454	17271	17271		
11162	霸刀女武器T18·落叶褐	16	2	10688	16508	16508		
11163	霸刀女武器T18·香墨黑	16	2	2455	17272	17272		
11164	霸刀女武器T18·赤阳红	16	2	2456	17273	17273		
11165	霸刀女武器T18·翡翠绿	16	2	2457	17274	17274		
11166	霸刀女武器T19·罗兰紫	16	2	10689	16509	16509		
11167	霸刀女武器T19·薄荷绿	16	2	2458	17275	17275		
11168	霸刀女武器T19·名紫金	16	2	2459	17276	17276		
11169	霸刀女武器T19·幽暗红	16	2	2460	17277	17277		
11170	霸刀女武器T20·浮影金	16	2	10690	16510	16510		
11171	霸刀女武器T20·墨血银	16	2	2461	17278	17278		
11172	霸刀女武器T20·妖姬蓝	16	2	2462	17279	17279		
11173	霸刀女武器T20·橄榄绿	16	2	2463	17280	17280		
20001	明光战甲·辉煌金	1	1	11001	70000	70000	校服1	
20001	梦迷裳·玫瑰粉	2	2	12501	70012	70012	校服1	
20001	绮丽裳·玛瑙红	3	2	13501	70024	70024	校服1	
20001	逸侠长衫·夜墨蓝	4	1	14001	70036	70036	校服1	
20001	问道衫·落雪白	5	1	15001	70048	70048	校服1	
20001	问道衫·落雪白	5	2	15501	70342	70342	校服1	
20001	迷魂衣·香墨黑	6	2	16501	70060	70060	校服1	
20001	明净衫·幽暗红	7	1	17001	70072	70072	校服1	
20001	碧萝裳·薄荷绿	8	2	18501	70084	70084	校服1	
20001	锁月衫·蝴蝶蓝	9	1	19001	70096	70096	校服1	
20001	雪清衣·落雪白	10	1	20001	70361	70361	校服1	
20001	雪清衣·落雪白	10	2	20501	70108	70108	校服1	
20001	醉清衫·黑白格	11	1	21001	70120	70120	校服1	
20001	紫澜裳·水晶紫	12	2	22501	70132	70132	校服1	
20001	云栖衫·浮影金	13	1	23001	70144	70144	校服1	
20001	琴调裳·薄荷绿	14	2	24501	70156	70156	校服1	
20001	飞雪衣·落雪白	15	1	25001	70168	70168	校服1	
20001	飞雪衣·落雪白	15	2	25501	70180	70180	校服1	
20001	漠狼衣·夜墨蓝	16	1	26001	70304	70304	校服1	
20001	漠狼衣·蝴蝶蓝	16	2	26501	70323	70323	校服1	
20001	朝阳衣·翡翠绿	17	1	27001	70380	70380	校服1	
20001	朝阳衣·翡翠绿	17	2	27501	70399	70399	校服1	
20002	明光战甲·月光银	1	1	11002	70001	70001	校服1·颜色2	
20002	梦迷裳·海洋蓝	2	2	12502	70013	70013	校服1·颜色2	
20002	绮丽裳·忘忧黄	3	2	13502	70025	70025	校服1·颜色2	
20002	逸侠长衫·香墨黑	4	1	14002	70037	70037	校服1·颜色2	
20002	问道衫·香墨黑	5	1	15002	70049	70049	校服1·颜色2	
20002	问道衫·香墨黑	5	2	15502	70343	70343	校服1·颜色2	
20002	迷魂衣·玉牙白	6	2	16502	70061	70061	校服1·颜色2	
20002	明净衫·夜墨蓝	7	1	17002	70073	70073	校服1·颜色2	
20002	碧萝裳·赤阳红	8	2	18502	70085	70085	校服1·颜色2	
20002	锁月衫·橄榄绿	9	1	19002	70097	70097	校服1·颜色2	
20002	雪清衣·水墨白	10	1	20002	70362	70362	校服1·颜色2	
20002	雪清衣·蝴蝶蓝	10	2	20502	70109	70109	校服1·颜色2	
20002	醉清衫·幽暗红	11	1	21002	70121	70121	校服1·颜色2	
20002	紫澜裳·宝石蓝	12	2	22502	70133	70133	校服1·颜色2	
20002	云栖衫·夜墨蓝	13	1	23002	70145	70145	校服1·颜色2	
20002	琴调裳·蝴蝶蓝	14	2	24502	70157	70157	校服1·颜色2	
20002	飞雪衣·香墨黑	15	1	25002	70169	70169	校服1·颜色2	
20002	飞雪衣·金盏黄	15	2	25502	70181	70181	校服1·颜色2	
20002	漠狼衣·朱砂红	16	1	26002	70305	70305	校服1·颜色2	
20002	漠狼衣·朱砂红	16	2	26502	70324	70324	校服1·颜色2	
20002	朝阳衣·朱砂红	17	1	27002	70381	70381	校服1	
20002	朝阳衣·水晶紫	17	2	27502	70400	70400	校服1	
20003	明光战甲·夜墨蓝	1	1	11003	70002	70002	校服1·颜色3	
20003	梦迷裳·熏香紫	2	2	12503	70014	70014	校服1·颜色3	
20003	绮丽裳·薄荷绿	3	2	13503	70026	70026	校服1·颜色3	
20003	逸侠长衫·浮影金	4	1	14003	70038	70038	校服1·颜色3	
20003	问道衫·浮影金	5	1	15003	70050	70050	校服1·颜色3	
20003	问道衫·浮影金	5	2	15503	70344	70344	校服1·颜色3	
20003	迷魂衣·浮影金	6	2	16503	70062	70062	校服1·颜色3	
20003	明净衫·浮影金	7	1	17003	70074	70074	校服1·颜色3	
20003	碧萝裳·忘忧黄	8	2	18503	70086	70086	校服1·颜色3	
20003	锁月衫·琥珀橙	9	1	19003	70098	70098	校服1·颜色3	
20003	雪清衣·蝴蝶蓝	10	1	20003	70363	70363	校服1·颜色3	
20003	雪清衣·书韵白	10	2	20503	70110	70110	校服1·颜色3	
20003	醉清衫·夜墨蓝	11	1	21003	70122	70122	校服1·颜色3	
20003	紫澜裳·玫瑰粉	12	2	22503	70134	70134	校服1·颜色3	
20003	云栖衫·鬼魅红	13	1	23003	70146	70146	校服1·颜色3	
20003	琴调裳·忘忧黄	14	2	24503	70158	70158	校服1·颜色3	
20003	飞雪衣·水晶紫	15	1	25003	70170	70170	校服1·颜色3	
20003	飞雪衣·熏香紫	15	2	25503	70182	70182	校服1·颜色3	
20003	漠狼衣·紫丹褐	16	1	26003	70306	70306	校服1·颜色3	
20003	漠狼衣·浮影金	16	2	26503	70325	70325	校服1·颜色3	
20003	漠狼衣·紫丹褐	16	1	26003	70306	70306	校服1·颜色3	
20003	漠狼衣·浮影金	16	2	26503	70325	70325	校服1·颜色3	
20003	朝阳衣·浮影金	17	1	27003	70382	70382	校服1·颜色3	
20003	朝阳衣·朱砂红	17	2	27503	70401	70401	校服1·颜色3	
20004	明光战甲·玫瑰粉	1	1	11004	70003	70003	校服1·颜色4	
20004	梦迷裳·绽放橙	2	2	12504	70015	70015	校服1·颜色4	
20004	绮丽裳·水墨白	3	2	13504	70027	70027	校服1·颜色4	
20004	逸侠长衫·月光银	4	1	14004	70039	70039	校服1·颜色4	
20004	问道衫·熏香紫	5	1	15004	70051	70051	校服1·颜色4	
20004	问道衫·熏香紫	5	2	15504	70345	70345	校服1·颜色4	
20004	迷魂衣·玫瑰粉	6	2	16504	70063	70063	校服1·颜色4	
20004	明净衫·香墨黑	7	1	17004	70075	70075	校服1·颜色4	
20004	碧萝裳·熏香紫	8	2	18504	70087	70087	校服1·颜色4	
20004	锁月衫·月光银	9	1	19004	70099	70099	校服1·颜色4	
20004	雪清衣·忘忧黄	10	1	20004	70364	70364	校服1·颜色4	
20004	雪清衣·忘忧黄	10	2	20504	70111	70111	校服1·颜色4	
20004	醉清衫·琥珀棕	11	1	21004	70123	70123	校服1·颜色4	
20004	紫澜裳·翡翠绿	12	2	22504	70135	70135	校服1·颜色4	
20004	云栖衫·苍白绿	13	1	23004	70147	70147	校服1·颜色4	
20004	琴调裳·百合粉	14	2	24504	70159	70159	校服1·颜色4	
20004	飞雪衣·宝石蓝	15	1	25004	70171	70171	校服1·颜色4	
20004	飞雪衣·宝石蓝	15	2	25504	70183	70183	校服1·颜色4	
20004	漠狼衣·水晶紫	16	1	26004	70307	70307	校服1·颜色4	
20004	漠狼衣·百合粉	16	2	26504	70326	70326	校服1·颜色4	
20004	朝阳衣·宝石蓝	17	1	27004	70383	70383	校服1·颜色4	
20004	朝阳衣·浮影金	17	2	27504	70402	70402	校服1·颜色4	
20005	耀日战甲·浮影金	1	1	11005	70004	70004	校服2	
20005	绫罗裳·百合粉	2	2	12505	70016	70016	校服2	
20005	月华裳·玛瑙红	3	2	13505	70028	70028	校服2	
20005	踏月长衫·夜墨蓝	4	1	14005	70040	70040	校服2	
20005	离尘衫·夜墨蓝	5	1	15005	70052	70052	校服2	
20005	离尘衫·夜墨蓝	5	2	15505	70347	70347	校服2	
20005	修罗衣·香墨黑	6	2	16505	70064	70064	校服2	
20005	虚竹衫·幽暗红	7	1	17005	70076	70076	校服2	
20005	青莲裳·橄榄绿	8	2	18505	70088	70088	校服2	
20005	银钩衫·夜墨蓝	9	1	19005	70100	70100	校服2	
20005	灵狐衣·玄铁灰	10	1	20005	70366	70366	校服2	
20005	灵狐衣·水墨白	10	2	20505	70112	70112	校服2	
20005	铁手衫·香墨黑	11	1	21005	70124	70124	校服2	
20005	冥火裳·夜墨蓝	12	2	22505	70136	70136	校服2	
20005	定国衫·浮影金	13	1	23005	70148	70148	校服2	
20005	琼台裳·蝴蝶蓝	14	2	24505	70160	70160	校服2	
20005	白狐衣·落雪白	15	1	25005	70172	70172	校服2	
20005	白狐衣·落雪白	15	2	25505	70184	70184	校服2	
20005	破釜衣·夜墨蓝	16	1	26005	70309	70309	校服2	
20005	破釜衣·夜墨蓝	16	2	26505	70328	70328	校服2	
20005	云台衣·翡翠绿	17	1	27005	70385	70385	校服2	
20005	云台衣·翡翠绿	17	2	27505	70404	70404	校服2	
20006	耀日战甲·月光银	1	1	11006	70005	70005	校服2·颜色2	
20006	绫罗裳·蝴蝶蓝	2	2	12506	70017	70017	校服2·颜色2	
20006	月华裳·忘忧黄	3	2	13506	70029	70029	校服2·颜色2	
20006	踏月长衫·水墨白	4	1	14006	70041	70041	校服2·颜色2	
20006	离尘衫·幽暗红	5	1	15006	70053	70053	校服2·颜色2	
20006	离尘衫·幽暗红	5	2	15506	70348	70348	校服2·颜色2	
20006	修罗衣·落雪白	6	2	16506	70065	70065	校服2·颜色2	
20006	虚竹衫·浮影金	7	1	17006	70077	70077	校服2·颜色2	
20006	青莲裳·蝴蝶蓝	8	2	18506	70089	70089	校服2·颜色2	
20006	银钩衫·幽暗红	9	1	19006	70101	70101	校服2·颜色2	
20006	灵狐衣·玄赤黑	10	1	20006	70367	70367	校服2·颜色2	
20006	灵狐衣·蝴蝶蓝	10	2	20506	70113	70113	校服2·颜色2	
20006	铁手衫·幽暗红	11	1	21006	70125	70125	校服2·颜色2	
20006	冥火裳·朱砂红	12	2	22506	70137	70137	校服2·颜色2	
20006	定国衫·水墨白	13	1	23006	70149	70149	校服2·颜色2	
20006	琼台裳·春意绿	14	2	24506	70161	70161	校服2·颜色2	
20006	白狐衣·翡翠绿	15	1	25006	70173	70173	校服2·颜色2	
20006	白狐衣·寒星橙	15	2	25506	70185	70185	校服2·颜色2	
20006	破釜衣·杏笺黄	16	1	26006	70310	70310	校服2·颜色2	
20006	破釜衣·忘忧黄	16	2	26506	70329	70329	校服2·颜色2	
20006	云台衣·幽暗紫	17	1	27006	70386	70386	校服2·颜色2	
20006	云台衣·幽暗红	17	2	27506	70405	70405	校服2·颜色2	
20007	耀日战甲·紫丹褐	1	1	11007	70006	70006	校服2·颜色3	
20007	绫罗裳·薄荷绿	2	2	12507	70018	70018	校服2·颜色3	
20007	月华裳·蝴蝶蓝	3	2	13507	70030	70030	校服2·颜色3	
20007	踏月长衫·香墨黑	4	1	14007	70042	70042	校服2·颜色3	
20007	离尘衫·浮影金	5	1	15007	70054	70054	校服2·颜色3	
20007	离尘衫·浮影金	5	2	15507	70349	70349	校服2·颜色3	
20007	修罗衣·落叶黄	6	2	16507	70066	70066	校服2·颜色3	
20007	虚竹衫·月光银	7	1	17007	70078	70078	校服2·颜色3	
20007	青莲裳·朱砂红	8	2	18507	70090	70090	校服2·颜色3	
20007	银钩衫·浮影金	9	1	19007	70102	70102	校服2·颜色3	
20007	灵狐衣·夜墨蓝	10	1	20007	70368	70368	校服2·颜色3	
20007	灵狐衣·幽暗红	10	2	20507	70114	70114	校服2·颜色3	
20007	铁手衫·夜墨蓝	11	1	21007	70126	70126	校服2·颜色3	
20007	冥火裳·橄榄绿	12	2	22507	70138	70138	校服2·颜色3	
20007	定国衫·水晶紫	13	1	23007	70150	70150	校服2·颜色3	
20007	琼台裳·幽暗红	14	2	24507	70162	70162	校服2·颜色3	
20007	白狐衣·水晶紫	15	1	25007	70174	70174	校服2·颜色3	
20007	白狐衣·罗兰紫	15	2	25507	70186	70186	校服2·颜色3	
20007	破釜衣·熏香紫	16	1	26007	70311	70311	校服2·颜色3	
20007	破釜衣·熏香紫	16	2	26507	70330	70330	校服2·颜色3	
20007	云台衣·金丝墨	17	1	27007	70387	70387	校服2·颜色3	
20007	云台衣·水晶紫	17	2	27507	70406	70406	校服2·颜色3	
20008	耀日战甲·名紫金	1	1	11008	70007	70007	校服2·颜色4	
