ResId	ResFile	ResFile2	ResAttribID	ResAttribID2	ResSlot	ResSlot2	Desc	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3
4302		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14302	B_LH	B_RH	长歌外装武器1·颜色2																														
4303		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14303	B_LH	B_RH	长歌外装武器1·颜色3																														
4304		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14304	B_LH	B_RH	长歌外装武器1·颜色4																														
4305		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14305	B_LH	B_RH	长歌外装武器1·颜色5																														
4306		Player/Doodads/weapons/Prefabs/f7_w_s002.prefab		14306	B_LH	B_RH	长歌外装武器2·颜色1																														
4307		Player/Doodads/weapons/Prefabs/f7_w_s002.prefab		14307	B_LH	B_RH	长歌外装武器2·颜色2																														
4308		Player/Doodads/weapons/Prefabs/f7_w_s002.prefab		14308	B_LH	B_RH	长歌外装武器2·颜色3																														
4309		Player/Doodads/weapons/Prefabs/f7_w_s002.prefab		14309	B_LH	B_RH	长歌外装武器2·颜色4																														
4310		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14310	B_LH	B_RH	长歌外装武器3·颜色2																														
4311		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14311	B_LH	B_RH	长歌外装武器3·颜色3																														
4312		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14312	B_LH	B_RH	长歌外装武器3·颜色4																														
4313		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14313	B_LH	B_RH	长歌外装武器4·颜色1																														
4314		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14314	B_LH	B_RH	长歌外装武器4·颜色2																														
4315		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14315	B_LH	B_RH	长歌外装武器4·颜色3																														
4316		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14316	B_LH	B_RH	长歌外装武器4·颜色4																														
4317		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14317	B_LH	B_RH	长歌外装武器5·颜色1																														
4318		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14318	B_LH	B_RH	长歌外装武器5·颜色2																														
4319		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14319	B_LH	B_RH	长歌外装武器5·颜色3																														
4320		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14320	B_LH	B_RH	长歌外装武器5·颜色4																														
4321		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14321	B_LH	B_RH	长歌外装武器6·颜色1																														
4322		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14322	B_LH	B_RH	长歌外装武器6·颜色2																														
4323		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14323	B_LH	B_RH	长歌外装武器6·颜色3																														
4324		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14324	B_LH	B_RH	长歌外装武器6·颜色4																														
4325		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14325	B_LH	B_RH	长歌外装武器7·颜色1																														
4326		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14326	B_LH	B_RH	长歌外装武器7·颜色2																														
4327		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14327	B_LH	B_RH	长歌外装武器7·颜色3																														
4328		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14328	B_LH	B_RH	长歌外装武器7·颜色4																														
4329		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14329	B_LH	B_RH	长歌外装武器8·颜色1																														
4330		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14330	B_LH	B_RH	长歌外装武器8·颜色2																														
4331		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14331	B_LH	B_RH	长歌外装武器8·颜色3																														
4332		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14332	B_LH	B_RH	长歌外装武器8·颜色4																														
4333		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14333	B_LH	B_RH	长歌外装武器9·颜色1																														
4334		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14334	B_LH	B_RH	长歌外装武器9·颜色2																														
4335		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14335	B_LH	B_RH	长歌外装武器9·颜色3																														
4336		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14336	B_LH	B_RH	长歌外装武器9·颜色4																														
4337		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14337	B_LH	B_RH	长歌外装武器10·颜色1																														
4338		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14338	B_LH	B_RH	长歌外装武器10·颜色2																														
4339		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14339	B_LH	B_RH	长歌外装武器10·颜色3																														
4340		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14340	B_LH	B_RH	长歌外装武器10·颜色4																														
4401	Player/Doodads/weapons/Prefabs/f8_w_q001.prefab		14401		B_LH	B_RH	天山外装武器1·颜色1																														
4402	Player/Doodads/weapons/Prefabs/f8_w_q001.prefab		14402		B_LH	B_RH	天山外装武器1·颜色2																														
4403	Player/Doodads/weapons/Prefabs/f8_w_q001.prefab		14403		B_LH	B_RH	天山外装武器1·颜色3																														
4404	Player/Doodads/weapons/Prefabs/f8_w_q001.prefab		14404		B_LH	B_RH	天山外装武器1·颜色4																														
4405	Player/Doodads/weapons/Prefabs/f8_w_q001.prefab		14405		B_LH	B_RH	天山外装武器1·颜色5																														
4406	Player/Doodads/weapons/Prefabs/f8_w_q002.prefab		14406		B_LH	B_RH	天山外装武器2·颜色1																														
4407	Player/Doodads/weapons/Prefabs/f8_w_q002.prefab		14407		B_LH	B_RH	天山外装武器2·颜色2																														
4408	Player/Doodads/weapons/Prefabs/f8_w_q002.prefab		14408		B_LH	B_RH	天山外装武器2·颜色3																														
4409	Player/Doodads/weapons/Prefabs/f8_w_q002.prefab		14409		B_LH	B_RH	天山外装武器2·颜色4																														
4501		Player/Doodads/weapons/Prefabs/f9_w_w001.prefab			B_LH	B_RH	霸刀男外装武器1·颜色1		1		f9_w_w001	0		255|255|255|255		255|255|255|255		255|255|255|255																			
4502		Player/Doodads/weapons/Prefabs/f9_w_w001.prefab			B_LH	B_RH	霸刀男外装武器1·颜色2				f9_w_w001	1		239|253|214|101		223|209|24|174		27|196|196|88																			
4503		Player/Doodads/weapons/Prefabs/f9_w_w001.prefab			B_LH	B_RH	霸刀男外装武器1·颜色3				f9_w_w001	1		217|125|243|131		116|180|255|193		160|47|185|156																			
4504		Player/Doodads/weapons/Prefabs/f9_w_w001.prefab			B_LH	B_RH	霸刀男外装武器1·颜色4				f9_w_w001	1		52|153|238|90		249|251|223|192		166|127|67|65																			
4505		Player/Doodads/weapons/Prefabs/f9_w_w001.prefab			B_LH	B_RH	霸刀男外装武器1·颜色5				f9_w_w001	1		47|206|160|122		225|19|66|210		238|47|161|77																			
4506		Player/Doodads/weapons/Prefabs/f9_w_w002.prefab			B_LH	B_RH	霸刀男外装武器2·颜色1		1		f9_w_w002	0		255|255|255|255		255|255|255|255		255|255|255|255																			
4507		Player/Doodads/weapons/Prefabs/f9_w_w002.prefab			B_LH	B_RH	霸刀男外装武器2·颜色2				f9_w_w002	1		123|110|82|179		161|168|168|160		238|52|79|208																			
4508		Player/Doodads/weapons/Prefabs/f9_w_w002.prefab			B_LH	B_RH	霸刀男外装武器2·颜色3				f9_w_w002	1		135|174|132|195		196|183|107|157		251|129|237|196																			
4509		Player/Doodads/weapons/Prefabs/f9_w_w002.prefab			B_LH	B_RH	霸刀男外装武器2·颜色4				f9_w_w002	1		213|208|179|125		236|146|88|203		47|143|223|173																			
4601		Player/Doodads/weapons/Prefabs/f10_w_h001.prefab			B_LH	B_RH	华山外装武器1·颜色1		1		f10_w_h001	0		255|255|255|255		255|255|255|255		255|255|255|255																			
4602		Player/Doodads/weapons/Prefabs/f10_w_h001.prefab			B_LH	B_RH	华山外装武器1·颜色2				f10_w_h001	1		255|218|112|188		38|240|249|236		42|208|241|217																			
4603		Player/Doodads/weapons/Prefabs/f10_w_h001.prefab			B_LH	B_RH	华山外装武器1·颜色3				f10_w_h001	1		66|81|236|67		96|226|205|211		255|232|106|220																			
4604		Player/Doodads/weapons/Prefabs/f10_w_h001.prefab			B_LH	B_RH	华山外装武器1·颜色4				f10_w_h001	1		249|159|64|150		255|255|255|185		86|160|245|176																			
4605		Player/Doodads/weapons/Prefabs/f10_w_h001.prefab			B_LH	B_RH	华山外装武器1·颜色5				f10_w_h001	1		7|163|150|222		251|24|75|215		234|18|76|208																			
4606		Player/Doodads/weapons/Prefabs/f10_w_h002.prefab			B_LH	B_RH	华山外装武器2·颜色1		1		f10_w_h002	0		255|255|255|255		255|255|255|255		255|255|255|255																			
4607		Player/Doodads/weapons/Prefabs/f10_w_h002.prefab			B_LH	B_RH	华山外装武器2·颜色2				f10_w_h002	1		149|131|131|255		207|210|211|230		253|134|42|219																			
4608		Player/Doodads/weapons/Prefabs/f10_w_h002.prefab			B_LH	B_RH	华山外装武器2·颜色3				f10_w_h002	1		179|117|109|192		192|219|251|255		11|121|228|58																			
4609		Player/Doodads/weapons/Prefabs/f10_w_h002.prefab			B_LH	B_RH	华山外装武器2·颜色4				f10_w_h002	1		83|121|86|125		255|206|163|255		238|248|251|241																			
10671		Player/Doodads/weapons/Prefabs/f9_w002.prefab			B_LH	B_RH	霸刀女武器1	0.85	1		f9_w002	0		255|255|255|255		255|255|255|255		255|255|255|255																			
10672		Player/Doodads/weapons/Prefabs/f9_w003.prefab			B_LH	B_RH	霸刀女武器2	0.85	1		f9_w003	0		255|255|255|255		255|255|255|255		255|255|255|255																			
10673		Player/Doodads/weapons/Prefabs/f9_w004.prefab			B_LH	B_RH	霸刀女武器3	0.85	1		f9_w004	0		255|255|255|255		255|255|255|255		255|255|255|255																			
10674		Player/Doodads/weapons/Prefabs/f9_w005.prefab			B_LH	B_RH	霸刀女武器4	0.85	1		f9_w005	0		255|255|255|255		255|255|255|255		255|255|255|255																			
10675		Player/Doodads/weapons/Prefabs/f9_w006.prefab			B_LH	B_RH	霸刀女武器5	0.85	1		f9_w006	0		255|255|255|255		255|255|255|255		255|255|255|255																			
10676		Player/Doodads/weapons/Prefabs/f9_w007.prefab			B_LH	B_RH	霸刀女武器6	0.85	1		f9_w007	0		255|255|255|255		255|255|255|255		255|255|255|255																			
10677		Player/Doodads/weapons/Prefabs/f9_w008.prefab			B_LH	B_RH	霸刀女武器7	0.85	1		f9_w008	0		255|255|255|255		255|255|255|255		255|255|255|255																			
10678		Player/Doodads/weapons/Prefabs/f9_w009.prefab			B_LH	B_RH	霸刀女武器8	0.85	1		f9_w009	0		255|255|255|255		255|255|255|255		255|255|255|255																			
10679		Player/Doodads/weapons/Prefabs/f9_w010.prefab			B_LH	B_RH	霸刀女武器9	0.85	1		f9_w010	0		255|255|255|255		255|255|255|255		255|255|255|255																			
10680		Player/Doodads/weapons/Prefabs/f9_w011.prefab			B_LH	B_RH	霸刀女武器10	0.85	1		f9_w011	0		255|255|255|255		255|255|255|255		255|255|255|255																			
10681		Player/Doodads/weapons/Prefabs/f9_w012.prefab			B_LH	B_RH	霸刀女武器11	0.85	1		f9_w012	0		255|255|255|255		255|255|255|255		255|255|255|255																			
10682		Player/Doodads/weapons/Prefabs/f9_w013.prefab			B_LH	B_RH	霸刀女武器12	0.85	1		f9_w013	0		255|255|255|255		255|255|255|255		255|255|255|255																			
10683		Player/Doodads/weapons/Prefabs/f9_w014.prefab			B_LH	B_RH	霸刀女武器13	0.85	1		f9_w014	0		255|255|255|255		255|255|255|255		255|255|255|255																			
10684		Player/Doodads/weapons/Prefabs/f9_w015.prefab			B_LH	B_RH	霸刀女武器14	0.85	1		f9_w015	0		255|255|255|255		255|255|255|255		255|255|255|255																			
10685		Player/Doodads/weapons/Prefabs/f9_w016.prefab			B_LH	B_RH	霸刀女武器15	0.85	1		f9_w016	0		255|255|255|255		255|255|255|255		255|255|255|255																			
10686		Player/Doodads/weapons/Prefabs/m1_l004.prefab			B_LH	B_RH	霸刀女武器16	0.85																													
10687		Player/Doodads/weapons/Prefabs/m1_l008.prefab			B_LH	B_RH	霸刀女武器17	0.85																													
10688		Player/Doodads/weapons/Prefabs/m1_l009.prefab			B_LH	B_RH	霸刀女武器18	0.85																													
10689		Player/Doodads/weapons/Prefabs/m1_l009.prefab			B_LH	B_RH	霸刀女武器19	0.85																													
10690		Player/Doodads/weapons/Prefabs/m1_l009.prefab			B_LH	B_RH	霸刀女武器20	0.85																													
12501		Player/Doodads/weapons/Prefabs/f9_w001.prefab			B_LH	B_RH	霸刀女出生武器·偏色1	0.85			f9_w001	1		236|173|105|180		240|142|37|112		210|207|199|212																			
12502		Player/Doodads/weapons/Prefabs/f9_w001.prefab			B_LH	B_RH	霸刀女出生武器·偏色2	0.85			f9_w001	1		74|136|208|125		89|214|255|136		195|224|226|255																			
12503		Player/Doodads/weapons/Prefabs/f9_w001.prefab			B_LH	B_RH	霸刀女出生武器·偏色3	0.85			f9_w001	1		230|230|230|145		208|38|38|131		170|57|50|221																			
12504		Player/Doodads/weapons/Prefabs/f9_w002.prefab			B_LH	B_RH	霸刀女武器1·偏色1	0.85			f9_w002	1		139|226|249|195		60|79|206|118		243|193|139|255																			
12505		Player/Doodads/weapons/Prefabs/f9_w002.prefab			B_LH	B_RH	霸刀女武器1·偏色2	0.85			f9_w002	1		208|140|88|120		253|251|245|5		122|168|142|116																			
12506		Player/Doodads/weapons/Prefabs/f9_w002.prefab			B_LH	B_RH	霸刀女武器1·偏色3	0.85			f9_w002	1		121|121|121|227		255|185|61|40		191|54|54|220																			
12507		Player/Doodads/weapons/Prefabs/f9_w003.prefab			B_LH	B_RH	霸刀女武器2·偏色1	0.85			f9_w003	1		236|178|126|157		172|52|52|213		241|241|218|91																			
12508		Player/Doodads/weapons/Prefabs/f9_w003.prefab			B_LH	B_RH	霸刀女武器2·偏色2	0.85			f9_w003	1		72|185|134|195		211|198|123|215		255|255|255|115																			
12509		Player/Doodads/weapons/Prefabs/f9_w003.prefab			B_LH	B_RH	霸刀女武器2·偏色3	0.85			f9_w003	1		255|61|61|194		181|198|204|203		154|201|208|104																			
12510		Player/Doodads/weapons/Prefabs/f9_w004.prefab			B_LH	B_RH	霸刀女武器3·偏色1	0.85			f9_w004	1		249|176|66|122		240|233|204|208		94|192|217|148																			
12511		Player/Doodads/weapons/Prefabs/f9_w004.prefab			B_LH	B_RH	霸刀女武器3·偏色2	0.85			f9_w004	1		116|111|109|179		204|69|69|204		238|233|197|117																			
12512		Player/Doodads/weapons/Prefabs/f9_w004.prefab			B_LH	B_RH	霸刀女武器3·偏色3	0.85			f9_w004	1		153|119|225|136		74|80|86|255		225|237|243|136																			
12513		Player/Doodads/weapons/Prefabs/f9_w005.prefab			B_LH	B_RH	霸刀女武器4·偏色1	0.85			f9_w005	1		255|71|71|255		255|247|208|13		150|139|159|183																			
12514		Player/Doodads/weapons/Prefabs/f9_w005.prefab			B_LH	B_RH	霸刀女武器4·偏色2	0.85			f9_w005	1		249|219|155|135		108|219|113|139		204|146|93|208																			
12515		Player/Doodads/weapons/Prefabs/f9_w005.prefab			B_LH	B_RH	霸刀女武器4·偏色3	0.85			f9_w005	1		255|255|255|157		255|189|89|75		138|138|131|96																			
12516		Player/Doodads/weapons/Prefabs/f9_w006.prefab			B_LH	B_RH	霸刀女武器5·偏色1	0.85			f9_w006	1		84|116|238|83		251|212|110|203		69|180|210|102																			
12517		Player/Doodads/weapons/Prefabs/f9_w006.prefab			B_LH	B_RH	霸刀女武器5·偏色2	0.85			f9_w006	1		236|24|24|198		208|238|251|145		245|81|139|7																			
12518		Player/Doodads/weapons/Prefabs/f9_w006.prefab			B_LH	B_RH	霸刀女武器5·偏色3	0.85			f9_w006	1		234|183|93|48		228|255|237|171		217|91|62|53																			
12519		Player/Doodads/weapons/Prefabs/f9_w007.prefab			B_LH	B_RH	霸刀女武器6·偏色1	0.85			f9_w007	1		251|160|253|211		236|245|243|136		128|213|230|198																			
12520		Player/Doodads/weapons/Prefabs/f9_w007.prefab			B_LH	B_RH	霸刀女武器6·偏色2	0.85			f9_w007	1		123|223|148|255		245|187|113|113		240|195|128|145																			
12521		Player/Doodads/weapons/Prefabs/f9_w007.prefab			B_LH	B_RH	霸刀女武器6·偏色3	0.85			f9_w007	1		153|134|134|176		230|84|84|59		251|156|134|139																			
12522		Player/Doodads/weapons/Prefabs/f9_w008.prefab			B_LH	B_RH	霸刀女武器7·偏色1	0.85			f9_w008	1		28|132|206|133		153|110|64|35		187|58|255|43																			
12523		Player/Doodads/weapons/Prefabs/f9_w008.prefab			B_LH	B_RH	霸刀女武器7·偏色2	0.85			f9_w008	1		185|72|65|35		108|208|204|46		255|255|255|50																			
12524		Player/Doodads/weapons/Prefabs/f9_w008.prefab			B_LH	B_RH	霸刀女武器7·偏色3	0.85			f9_w008	1		255|192|80|58		100|228|133|96		22|149|255|66																			
12525		Player/Doodads/weapons/Prefabs/f9_w009.prefab			B_LH	B_RH	霸刀女武器8·偏色1	0.85			f9_w009	1		133|126|126|193		240|56|56|172		247|193|125|169																			
12526		Player/Doodads/weapons/Prefabs/f9_w009.prefab			B_LH	B_RH	霸刀女武器8·偏色2	0.85			f9_w009	1		236|249|255|109		50|139|243|157		253|156|134|197																			
12527		Player/Doodads/weapons/Prefabs/f9_w009.prefab			B_LH	B_RH	霸刀女武器8·偏色3	0.85			f9_w009	1		232|123|188|113		158|193|241|51		242|245|251|219																			
12528		Player/Doodads/weapons/Prefabs/f9_w010.prefab			B_LH	B_RH	霸刀女武器9·偏色1	0.85			f9_w010	1		253|185|100|161		82|255|162|129		187|219|161|222																			
12529		Player/Doodads/weapons/Prefabs/f9_w010.prefab			B_LH	B_RH	霸刀女武器9·偏色2	0.85			f9_w010	1		125|88|88|160		44|220|255|58		234|207|182|222																			
12530		Player/Doodads/weapons/Prefabs/f9_w010.prefab			B_LH	B_RH	霸刀女武器9·偏色3	0.85			f9_w010	1		163|216|255|109		255|153|0|13		183|226|228|192																			
12531		Player/Doodads/weapons/Prefabs/f9_w011.prefab			B_LH	B_RH	霸刀女武器10·偏色1	0.85			f9_w011	1		210|177|143|197		9|153|191|80		206|216|251|145																			
12532		Player/Doodads/weapons/Prefabs/f9_w011.prefab			B_LH	B_RH	霸刀女武器10·偏色2	0.85			f9_w011	1		179|63|63|200		69|67|64|19		210|210|210|166																			
12533		Player/Doodads/weapons/Prefabs/f9_w011.prefab			B_LH	B_RH	霸刀女武器10·偏色3	0.85			f9_w011	1		111|157|145|199		255|255|255|0		198|139|86|153																			
