Index	Name	AttribID	AttackSpeed	MaxLife	FightPower	Miss	HitRate	MinBaseAttack	MaxBaseAttack	WoodDamage	WaterDamage	FireDamage	EarthDamage	MetalResist	WoodResist	WaterResist	FireResist	EarthResist	DeadlyStrike	MetalDamage	SeriesDamageValue
KFSiege_Gate	跨服外城城门	1012	15	{55,300000*300},{65,420000*300},{75,600000*300},{85,780000*300},{95,960000*300},{105,1150000*300},{115,1500000*300},{125,1800000*300},{130,661916666},{140,759091666},{150,869082500},{160,993480583},{170,1134067458},{180,1292836902},{190,1472019560},{200,1674110381}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
KFSiege_Monument	跨服内城守护碑	1013	15	{55,300000*200},{65,420000*200},{75,600000*200},{85,780000*200},{95,960000*200},{105,1150000*200},{115,1500000*200},{125,1800000*200},{130,441277777},{140,506061111},{150,579388333},{160,662320388},{170,756044972},{180,861891268},{190,981346373},{200,1116073587}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
KFSiege_Throne	跨服内城王座	1014	15	{55,300000*120},{65,420000*120},{75,600000*120},{85,780000*120},{95,960000*120},{105,1150000*120},{115,1500000*120},{125,1800000*120},{130,265000000},{140,304000000},{150,350000000},{160,400000000},{170,45000000},{180,502000000},{190,590000000},{200,670000000}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
KinBattle_Totem1	龙柱	1101	15	{55,21600000},{65,30240000},{75,43200000},{85,56160000},{95,69120000},{105,82800000},{115,108000000},{125,129600000},{130,158859998},{140,182181998},{150,208579800},{160,238435339},{170,272176188},{180,310280856},{190,353284694},{200,401786491}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
KinBattle_Totem2	龙柱	1102	15	{55,21600000*2},{65,30240000*2},{75,43200000*2},{85,56160000*2},{95,69120000*2},{105,82800000*2},{115,108000000*2},{125,129600000*2},{130,158859998*2},{140,182181998*2},{150,208579800*2},{160,238435339*2},{170,272176188*2},{180,310280856*2},{190,353284694*2},{200,401786491*2}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
KinBattle_Totem3	龙柱	1103	15	{55,21600000*3},{65,30240000*3},{75,43200000*3},{85,56160000*3},{95,69120000*3},{105,82800000*3},{115,108000000*3},{125,129600000*3},{130,158859998*3},{140,182181998*3},{150,208579800*3},{160,238435339*3},{170,272176188*3},{180,310280856*3},{190,353284694*3},{200,401786491*3}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
KinBattle_Totem4	龙柱	1104	15	{55,21600000*4},{65,30240000*4},{75,43200000*4},{85,56160000*4},{95,69120000*4},{105,82800000*4},{115,108000000*4},{125,129600000*4},{130,158859998*4},{140,182181998*4},{150,208579800*4},{160,238435339*4},{170,272176188*4},{180,310280856*4},{190,353284694*4},{200,401786491*4}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
KinBattle_Totem5	龙柱	1105	15	{55,21600000*5},{65,30240000*5},{75,43200000*5},{85,56160000*5},{95,69120000*5},{105,82800000*5},{115,108000000*5},{125,129600000*5},{130,158859998*5},{140,182181998*5},{150,208579800*5},{160,238435339*5},{170,272176188*5},{180,310280856*5},{190,353284694*5},{200,401786491*5}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
KinBattle_Totem6	龙柱	1106	15	{55,21600000*6},{65,30240000*6},{75,43200000*6},{85,56160000*6},{95,69120000*6},{105,82800000*6},{115,108000000*6},{125,129600000*6},{130,158859998*6},{140,182181998*6},{150,208579800*6},{160,238435339*6},{170,272176188*6},{180,310280856*6},{190,353284694*6},{200,401786491*6}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
KinBattle_Totem7	龙柱	1107	15	{55,21600000*7},{65,30240000*7},{75,43200000*7},{85,56160000*7},{95,69120000*7},{105,82800000*7},{115,108000000*7},{125,129600000*7},{130,158859998*7},{140,182181998*7},{150,208579800*7},{160,238435339*7},{170,272176188*7},{180,310280856*7},{190,353284694*7},{200,401786491*7}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
KinBattle_Building1	粮仓&神木	1108	15	{55,10800000},{65,15120000},{75,21600000},{85,28080000},{95,34560000},{105,41400000},{115,54000000},{125,64800000},{130,79429999},{140,91090999},{150,104289900},{160,119217669},{170,136088094},{180,155140428},{190,176642347},{200,200893245}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
KinBattle_Building2	粮仓&神木	1109	15	{55,10800000*2},{65,15120000*2},{75,21600000*2},{85,28080000*2},{95,34560000*2},{105,41400000*2},{115,54000000*2},{125,64800000*2},{130,79429999*2},{140,91090999*2},{150,104289900*2},{160,119217669*2},{170,136088094*2},{180,155140428*2},{190,176642347*2},{200,200893245*2}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
KinBattle_Building3	粮仓&神木	1110	15	{55,10800000*3},{65,15120000*3},{75,21600000*3},{85,28080000*3},{95,34560000*3},{105,41400000*3},{115,54000000*3},{125,64800000*3},{130,79429999*3},{140,91090999*3},{150,104289900*3},{160,119217669*3},{170,136088094*3},{180,155140428*3},{190,176642347*3},{200,200893245*3}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
